fight_id,event_id,r_fighter_id,b_fighter_id,r_fighter_name,b_fighter_name,weight_class,scheduled_rounds,method,end_round,end_time_sec,is_title,judge_scores,winner_corner,fight_url,debug_li
4ec5d9bd1442e6c1,,,,,,,3.0,KO/TKO,2.0,143.0,,,,,"Method: KO/TKO Round: 2 Time: 2:23 Time format: 3 Rnd (5-5-5) Referee: Marc Goddard
Method: KO/TKO
Round: 2
Time: 2:23
Time format: 3 Rnd (5-5-5)
Referee: Marc Goddard
Details: Punches to Head At Distance
Details:"
b6ea8880cc7af439,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Derek Cleary 28 - 29. Adalaide Byrd 29 - 28. Ron McCarthy 28 - 29.
Details:
Derek Cleary 28 - 29.
Adalaide Byrd 29 - 28.
Ron McCarthy 28 - 29."
1ffe6e8df6dbefd2,,,,,,,3.0,KO/TKO,1.0,38.0,,,,,"Method: KO/TKO Round: 1 Time: 0:38 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: KO/TKO
Round: 1
Time: 0:38
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Punches to Head At Distance
Details:"
20d8f6b4b7c8bae7,,,,,,,3.0,KO/TKO,1.0,38.0,,,,,"Method: KO/TKO Round: 1 Time: 0:38 Time format: 3 Rnd (5-5-5) Referee: Marc Goddard
Method: KO/TKO
Round: 1
Time: 0:38
Time format: 3 Rnd (5-5-5)
Referee: Marc Goddard
Details: Punches to Head In Clinch
Details:"
d3a9aceeb7e23580,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Herb Dean
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Herb Dean
Details: Adalaide Byrd 27 - 29. Ben Cartlidge 27 - 29. Derek Cleary 27 - 29.
Details:
Adalaide Byrd 27 - 29.
Ben Cartlidge 27 - 29.
Derek Cleary 27 - 29."
ef270d8cf29d071b,,,,,,,3.0,KO/TKO,1.0,20.0,,,,,"Method: KO/TKO Round: 1 Time: 0:20 Time format: 3 Rnd (5-5-5) Referee: Jason Herzog
Method: KO/TKO
Round: 1
Time: 0:20
Time format: 3 Rnd (5-5-5)
Referee: Jason Herzog
Details: Punches to Head On Ground
Details:"
6ef12db5b099ec81,,,,,,,3.0,Submission,2.0,115.0,,,,,"Method: Submission Round: 2 Time: 1:55 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Submission
Round: 2
Time: 1:55
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Guillotine Choke On Ground
Details:"
69f67a4a690eb15d,,,,,,,3.0,Submission,3.0,222.0,,,,,"Method: Submission Round: 3 Time: 3:42 Time format: 3 Rnd (5-5-5) Referee: Marc Goddard
Method: Submission
Round: 3
Time: 3:42
Time format: 3 Rnd (5-5-5)
Referee: Marc Goddard
Details: Arm Triangle From Half Guard
Details:"
dbf8a4b0870a47d1,,,,,,,3.0,KO/TKO,1.0,190.0,,,,,"Method: KO/TKO Round: 1 Time: 3:10 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: KO/TKO
Round: 1
Time: 3:10
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Punches to Head From Back Control
Details:"
420f7e6530dbc727,,,,,,,3.0,KO/TKO,1.0,17.0,,,,,"Method: KO/TKO Round: 1 Time: 0:17 Time format: 3 Rnd (5-5-5) Referee: Jason Herzog
Method: KO/TKO
Round: 1
Time: 0:17
Time format: 3 Rnd (5-5-5)
Referee: Jason Herzog
Details: Punch to Head At Distance
Details:"
5b71958ee063a6e8,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Sal D'amato 28 - 29. Chris Lee 28 - 29. Ron McCarthy 28 - 29.
Details:
Sal D'amato 28 - 29.
Chris Lee 28 - 29.
Ron McCarthy 28 - 29."
f557405652165aa3,,,,,,,5.0,KO/TKO,2.0,260.0,,,,,"Method: KO/TKO Round: 2 Time: 4:20 Time format: 5 Rnd (5-5-5-5-5) Referee: Mark Smith
Method: KO/TKO
Round: 2
Time: 4:20
Time format: 5 Rnd (5-5-5-5-5)
Referee: Mark Smith
Details: Punches to Head On Ground
Details:"
4dc5a41f357a7d85,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Herb Dean
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Herb Dean
Details: Sal D'amato 27 - 30. Chris Lee 27 - 30. Mike Bell 26 - 30.
Details:
Sal D'amato 27 - 30.
Chris Lee 27 - 30.
Mike Bell 26 - 30."
0548a24a9bf8d7a0,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Kerry Hatley
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Kerry Hatley
Details: Eric Colon 28 - 29. Junichiro Kamijo 28 - 29. Ron McCarthy 28 - 29.
Details:
Eric Colon 28 - 29.
Junichiro Kamijo 28 - 29.
Ron McCarthy 28 - 29."
ea29714dcfb07ce2,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Adalaide Byrd 29 - 28. Sal D'amato 27 - 30. Chris Lee 28 - 29.
Details:
Adalaide Byrd 29 - 28.
Sal D'amato 27 - 30.
Chris Lee 28 - 29."
cd137988da724076,,,,,,,3.0,Submission,1.0,288.0,,,,,"Method: Submission Round: 1 Time: 4:48 Time format: 3 Rnd (5-5-5) Referee: Herb Dean
Method: Submission
Round: 1
Time: 4:48
Time format: 3 Rnd (5-5-5)
Referee: Herb Dean
Details: Rear Naked Choke
Details:"
288f7fb936c1523c,,,,,,,3.0,KO/TKO,1.0,77.0,,,,,"Method: KO/TKO Round: 1 Time: 1:17 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: KO/TKO
Round: 1
Time: 1:17
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Punches to Head On Ground
Details:"
962e74250884e4c1,,,,,,,3.0,Submission,1.0,55.0,,,,,"Method: Submission Round: 1 Time: 0:55 Time format: 3 Rnd (5-5-5) Referee: Herb Dean
Method: Submission
Round: 1
Time: 0:55
Time format: 3 Rnd (5-5-5)
Referee: Herb Dean
Details: Guillotine Choke On Ground
Details:"
f5a6acc99bc5c634,,,,,,,3.0,KO/TKO,1.0,174.0,,,,,"Method: KO/TKO Round: 1 Time: 2:54 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: KO/TKO
Round: 1
Time: 2:54
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Punches to Head On Ground
Details:"
fe370c518cf7873e,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Kerry Hatley
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Kerry Hatley
Details: Chris Lee 28 - 29. Sal D'amato 29 - 28. Ron McCarthy 28 - 29.
Details:
Chris Lee 28 - 29.
Sal D'amato 29 - 28.
Ron McCarthy 28 - 29."
454265014520a3f8,,,,,,,3.0,KO/TKO,3.0,197.0,,,,,"Method: KO/TKO Round: 3 Time: 3:17 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: KO/TKO
Round: 3
Time: 3:17
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Punch to Head At Distance
Details:"
dffc65202afb881d,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: David Lethaby 28 - 29. Ron McCarthy 28 - 29. Tony Weeks 28 - 29.
Details:
David Lethaby 28 - 29.
Ron McCarthy 28 - 29.
Tony Weeks 28 - 29."
bd2e14ee959f9b77,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Kerry Hatley
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Kerry Hatley
Details: Mike Bell 27 - 30. Adalaide Byrd 27 - 30. Sal D'amato 27 - 30.
Details:
Mike Bell 27 - 30.
Adalaide Byrd 27 - 30.
Sal D'amato 27 - 30."
c3ef3cb03edde8bb,,,,,,,5.0,Decision - Unanimous,5.0,300.0,,,,,"Method: Decision - Unanimous Round: 5 Time: 5:00 Time format: 5 Rnd (5-5-5-5-5) Referee: Marc Goddard
Method: Decision - Unanimous
Round: 5
Time: 5:00
Time format: 5 Rnd (5-5-5-5-5)
Referee: Marc Goddard
Details: Sal D'amato 44 - 50. Chris Lee 42 - 50. Eric Colon 45 - 49.
Details:
Sal D'amato 44 - 50.
Chris Lee 42 - 50.
Eric Colon 45 - 49."
07cb64236ae7aaea,,,,,,,3.0,KO/TKO,2.0,222.0,,,,,"Method: KO/TKO Round: 2 Time: 3:42 Time format: 3 Rnd (5-5-5) Referee: Keith Peterson
Method: KO/TKO
Round: 2
Time: 3:42
Time format: 3 Rnd (5-5-5)
Referee: Keith Peterson
Details: Elbows to Head From Half Guard
Details:"
2874ea5d2f783e23,,,,,,,3.0,Could Not Continue,1.0,29.0,,,,,"Method: Could Not Continue Round: 1 Time: 0:29 Time format: 3 Rnd (5-5-5) Referee: Dan Miragliotta
Method: Could Not Continue
Round: 1
Time: 0:29
Time format: 3 Rnd (5-5-5)
Referee: Dan Miragliotta
Details: Eye Poke by Lane
Details:"
582806c33ce6dcf6,,,,,,,3.0,KO/TKO,2.0,253.0,,,,,"Method: KO/TKO Round: 2 Time: 4:13 Time format: 3 Rnd (5-5-5) Referee: Keith Peterson
Method: KO/TKO
Round: 2
Time: 4:13
Time format: 3 Rnd (5-5-5)
Referee: Keith Peterson
Details: Punch to Head At Distance
Details:"
9124740fe7816d70,,,,,,,3.0,Submission,1.0,279.0,,,,,"Method: Submission Round: 1 Time: 4:39 Time format: 3 Rnd (5-5-5) Referee: Marc Goddard
Method: Submission
Round: 1
Time: 4:39
Time format: 3 Rnd (5-5-5)
Referee: Marc Goddard
Details: Rear Naked Choke
Details:"
ced01368259428f5,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Dan Miragliotta
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Dan Miragliotta
Details: Barry Luxenberg 28 - 29. Chris Lee 29 - 28. Sal D'amato 28 - 29.
Details:
Barry Luxenberg 28 - 29.
Chris Lee 29 - 28.
Sal D'amato 28 - 29."
42922bab8a3e1828,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Andrew Glenn
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Andrew Glenn
Details: Barry Luxenberg 28 - 29. Sal D'amato 28 - 29. Chris Lee 28 - 29.
Details:
Barry Luxenberg 28 - 29.
Sal D'amato 28 - 29.
Chris Lee 28 - 29."
8b296724a6844865,,,,,,,3.0,KO/TKO,2.0,156.0,,,,,"Method: KO/TKO Round: 2 Time: 2:36 Time format: 3 Rnd (5-5-5) Referee: Larry Folsom
Method: KO/TKO
Round: 2
Time: 2:36
Time format: 3 Rnd (5-5-5)
Referee: Larry Folsom
Details: Punch to Head At Distance
Details:"
c22de92b9d9030dc,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Keith Peterson
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Keith Peterson
Details: Sal D'amato 28 - 29. Barry Luxenberg 28 - 29. Chris Lee 27 - 30.
Details:
Sal D'amato 28 - 29.
Barry Luxenberg 28 - 29.
Chris Lee 27 - 30."
c2cdeb207cce5ceb,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Andrew Glenn
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Andrew Glenn
Details: Eric Colon 28 - 29. Barry Luxenberg 29 - 28. Sal D'amato 28 - 29.
Details:
Eric Colon 28 - 29.
Barry Luxenberg 29 - 28.
Sal D'amato 28 - 29."
f18d44292036d5de,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Larry Folsom
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Larry Folsom
Details: Derek Cleary 27 - 30. Troy Wincapaw 27 - 30. Chris Lee 27 - 30.
Details:
Derek Cleary 27 - 30.
Troy Wincapaw 27 - 30.
Chris Lee 27 - 30."
fcc1191761e365f9,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Andrew Glenn
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Andrew Glenn
Details: Troy Wincapaw 30 - 27. Chris Lee 28 - 29. Sal D'amato 28 - 29.
Details:
Troy Wincapaw 30 - 27.
Chris Lee 28 - 29.
Sal D'amato 28 - 29."
7b909acede0a26eb,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Dan Miragliotta
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Dan Miragliotta
Details: Troy Wincapaw 27 - 30. Eric Colon 28 - 29. Derek Cleary 27 - 30.
Details:
Troy Wincapaw 27 - 30.
Eric Colon 28 - 29.
Derek Cleary 27 - 30."
175d9e1ac0725145,,,,,,,5.0,Decision - Unanimous,5.0,300.0,,,,,"Method: Decision - Unanimous Round: 5 Time: 5:00 Time format: 5 Rnd (5-5-5-5-5) Referee: Herb Dean
Method: Decision - Unanimous
Round: 5
Time: 5:00
Time format: 5 Rnd (5-5-5-5-5)
Referee: Herb Dean
Details: Mike Bell 45 - 49. Ben Cartlidge 45 - 49. Sal D'amato 46 - 48.
Details:
Mike Bell 45 - 49.
Ben Cartlidge 45 - 49.
Sal D'amato 46 - 48."
6c2199524d762b11,,,,,,,3.0,KO/TKO,3.0,205.0,,,,,"Method: KO/TKO Round: 3 Time: 3:25 Time format: 3 Rnd (5-5-5) Referee: Keith Peterson
Method: KO/TKO
Round: 3
Time: 3:25
Time format: 3 Rnd (5-5-5)
Referee: Keith Peterson
Details: Punches to Head From Mount
Details:"
5d9b84493f1ed114,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Tony Weeks 27 - 30. Derek Cleary 28 - 29. Sal D'amato 28 - 29.
Details:
Tony Weeks 27 - 30.
Derek Cleary 28 - 29.
Sal D'amato 28 - 29."
76fd6919d828d5c2,,,,,,,3.0,Submission,2.0,108.0,,,,,"Method: Submission Round: 2 Time: 1:48 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: Submission
Round: 2
Time: 1:48
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Arm Triangle From Mount
Details:"
98458778348ea5d7,,,,,,,3.0,KO/TKO,1.0,110.0,,,,,"Method: KO/TKO Round: 1 Time: 1:50 Time format: 3 Rnd (5-5-5) Referee: Herb Dean
Method: KO/TKO
Round: 1
Time: 1:50
Time format: 3 Rnd (5-5-5)
Referee: Herb Dean
Details: Elbow to Head At Distance
Details:"
870672b1b443311e,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Derek Cleary 27 - 30. Sal D'amato 27 - 30. Mike Bell 28 - 29.
Details:
Derek Cleary 27 - 30.
Sal D'amato 27 - 30.
Mike Bell 28 - 29."
bc1be168c064f028,,,,,,,3.0,KO/TKO,2.0,63.0,,,,,"Method: KO/TKO Round: 2 Time: 1:03 Time format: 3 Rnd (5-5-5) Referee: Keith Peterson
Method: KO/TKO
Round: 2
Time: 1:03
Time format: 3 Rnd (5-5-5)
Referee: Keith Peterson
Details: Elbows to Head From Half Guard
Details:"
7ba54a10f28c9496,,,,,,,3.0,Submission,1.0,145.0,,,,,"Method: Submission Round: 1 Time: 2:25 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: Submission
Round: 1
Time: 2:25
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Rear Naked Choke
Details:"
8ea12c7360fa0f6b,,,,,,,3.0,Decision - Unanimous,3.0,299.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 4:59 Time format: 3 Rnd (5-5-5) Referee: Jerin Valel
Method: Decision - Unanimous
Round: 3
Time: 4:59
Time format: 3 Rnd (5-5-5)
Referee: Jerin Valel
Details: Technical decision after clash of heads Ben Cartlidge 27 - 30. Anthony Maness 27 - 30. Junichiro Kamijo 28 - 29.
Details:
Ben Cartlidge 27 - 30.
Anthony Maness 27 - 30.
Junichiro Kamijo 28 - 29."
9cfb84817a43b63c,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Mike Bell 27 - 30. Sal D'amato 27 - 30. Tony Weeks 27 - 30.
Details:
Mike Bell 27 - 30.
Sal D'amato 27 - 30.
Tony Weeks 27 - 30."
9a2d3ebab827d333,,,,,,,3.0,Overturned,1.0,140.0,,,,,"Method: Overturned Round: 1 Time: 2:20 Time format: 3 Rnd (5-5-5) Referee: Keith Peterson
Method: Overturned
Round: 1
Time: 2:20
Time format: 3 Rnd (5-5-5)
Referee: Keith Peterson
Details: Submission win for Argueta overturned on replay
Details:"
8794031c523bf534,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Anthony Maness 27 - 30. Derek Cleary 28 - 29. Sal D'amato 28 - 29.
Details:
Anthony Maness 27 - 30.
Derek Cleary 28 - 29.
Sal D'amato 28 - 29."
69bc7ca8ce831731,,,,,,,5.0,Decision - Unanimous,5.0,300.0,1.0,,,,"Method: Decision - Unanimous Round: 5 Time: 5:00 Time format: 5 Rnd (5-5-5-5-5) Referee: Dan Miragliotta
Method: Decision - Unanimous
Round: 5
Time: 5:00
Time format: 5 Rnd (5-5-5-5-5)
Referee: Dan Miragliotta
Details: Sal D'amato 44 - 50. Mike Bell 44 - 50. Chris Lee 43 - 50.
Details:
Sal D'amato 44 - 50.
Mike Bell 44 - 50.
Chris Lee 43 - 50."
40e8bf8ce508c436,,,,,,,3.0,KO/TKO,1.0,250.0,,,,,"Method: KO/TKO Round: 1 Time: 4:10 Time format: 3 Rnd (5-5-5) Referee: Jason Herzog
Method: KO/TKO
Round: 1
Time: 4:10
Time format: 3 Rnd (5-5-5)
Referee: Jason Herzog
Details: Punches to Head On Ground
Details:"
e9d5ffcacf7d8757,,,,,,,3.0,Submission,2.0,66.0,,,,,"Method: Submission Round: 2 Time: 1:06 Time format: 3 Rnd (5-5-5) Referee: Dan Miragliotta
Method: Submission
Round: 2
Time: 1:06
Time format: 3 Rnd (5-5-5)
Referee: Dan Miragliotta
Details: Guillotine Choke On Ground
Details:"
46c67efd68a0b15d,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Jason Herzog
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Jason Herzog
Details: Chris Lee 27 - 30. Sal D'amato 28 - 29. Mike Bell 28 - 29.
Details:
Chris Lee 27 - 30.
Sal D'amato 28 - 29.
Mike Bell 28 - 29."
5311298f79414125,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Jerin Valel
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Jerin Valel
Details: Sal D'amato 27 - 30. Mike Bell 27 - 30. Chris Lee 27 - 30.
Details:
Sal D'amato 27 - 30.
Mike Bell 27 - 30.
Chris Lee 27 - 30."
96eaf07b34538b8b,,,,,,,3.0,Could Not Continue,2.0,184.0,,,,,"Method: Could Not Continue Round: 2 Time: 3:04 Time format: 3 Rnd (5-5-5) Referee: Jason Herzog
Method: Could Not Continue
Round: 2
Time: 3:04
Time format: 3 Rnd (5-5-5)
Referee: Jason Herzog
Details: Accidental Head Butt
Details:"
47a5d4bb68352055,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Jerin Valel
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Jerin Valel
Details: Sal D'amato 28 - 29. Sal Ram 28 - 29. Chris Lee 28 - 29.
Details:
Sal D'amato 28 - 29.
Sal Ram 28 - 29.
Chris Lee 28 - 29."
e24b65cd8721349a,,,,,,,3.0,KO/TKO,1.0,64.0,,,,,"Method: KO/TKO Round: 1 Time: 1:04 Time format: 3 Rnd (5-5-5) Referee: John Cooper
Method: KO/TKO
Round: 1
Time: 1:04
Time format: 3 Rnd (5-5-5)
Referee: John Cooper
Details: Punch to Head At Distance
Details:"
7ee8b91d7f80f8a7,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Sal Ram
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Sal Ram
Details: Jerin Valel 27 - 30. Mike Bell 27 - 30. Jason Darrah 28 - 29.
Details:
Jerin Valel 27 - 30.
Mike Bell 27 - 30.
Jason Darrah 28 - 29."
947ea1122c04ba18,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mitch Cadlick
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mitch Cadlick
Details: Sal D'amato 28 - 29. Jake Maxim 28 - 29. Jerin Valel 27 - 30.
Details:
Sal D'amato 28 - 29.
Jake Maxim 28 - 29.
Jerin Valel 27 - 30."
1676c64a94be0557,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Phil Koldyk
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Phil Koldyk
Details: Jerin Valel 27 - 30. Jason Darrah 27 - 30. Chris Lee 28 - 29.
Details:
Jerin Valel 27 - 30.
Jason Darrah 27 - 30.
Chris Lee 28 - 29."
d7ae0993c7a378ee,,,,,,,5.0,Decision - Split,5.0,300.0,,,,,"Method: Decision - Split Round: 5 Time: 5:00 Time format: 5 Rnd (5-5-5-5-5) Referee: Herb Dean
Method: Decision - Split
Round: 5
Time: 5:00
Time format: 5 Rnd (5-5-5-5-5)
Referee: Herb Dean
Details: Chris Lee 47 - 48. Mike Bell 48 - 47. Sal D'amato 47 - 48.
Details:
Chris Lee 47 - 48.
Mike Bell 48 - 47.
Sal D'amato 47 - 48."
7be3e513a31f6570,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Ron McCarthy 28 - 29. Junichiro Kamijo 28 - 29. Derek Cleary 28 - 29.
Details:
Ron McCarthy 28 - 29.
Junichiro Kamijo 28 - 29.
Derek Cleary 28 - 29."
e2f4cd4a9a579488,,,,,,,3.0,KO/TKO,1.0,23.0,,,,,"Method: KO/TKO Round: 1 Time: 0:23 Time format: 3 Rnd (5-5-5) Referee: Dan Miragliotta
Method: KO/TKO
Round: 1
Time: 0:23
Time format: 3 Rnd (5-5-5)
Referee: Dan Miragliotta
Details: Punch to Head At Distance
Details:"
913d8a35095591d5,,,,,,,3.0,Decision - Unanimous,3.0,300.0,,,,,"Method: Decision - Unanimous Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Mark Smith
Method: Decision - Unanimous
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Mark Smith
Details: Ron McCarthy 27 - 30. Derek Cleary 27 - 30. Chris Lee 28 - 29.
Details:
Ron McCarthy 27 - 30.
Derek Cleary 27 - 30.
Chris Lee 28 - 29."
4d0029ad31bdd85a,,,,,,,3.0,Submission,1.0,105.0,,,,,"Method: Submission Round: 1 Time: 1:45 Time format: 3 Rnd (5-5-5) Referee: Chris Tognoni
Method: Submission
Round: 1
Time: 1:45
Time format: 3 Rnd (5-5-5)
Referee: Chris Tognoni
Details: Other - Lock On Ground
      Z-Lock
Details:"
a122968e96068800,,,,,,,3.0,Decision - Split,3.0,300.0,,,,,"Method: Decision - Split Round: 3 Time: 5:00 Time format: 3 Rnd (5-5-5) Referee: Dan Miragliotta
Method: Decision - Split
Round: 3
Time: 5:00
Time format: 3 Rnd (5-5-5)
Referee: Dan Miragliotta
Details: Derek Cleary 29 - 28. Bryan Miner 28 - 29. Ron McCarthy 28 - 29.
Details:
Derek Cleary 29 - 28.
Bryan Miner 28 - 29.
Ron McCarthy 28 - 29."
